"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"13180","27-Jan-2009",966,48,"Napier","Dutch",1981,31473,2009,28
"13181","25-Nov-2008",968,52,"Napier","Dutch",1981,31473,2008,27
"13182","9-Sep-2008",958,52,"Napier","Dutch",1981,31473,2008,27
"13183","24-Jun-2008",959,47,"Napier","Dutch",1981,31473,2008,27
"13184","29-Apr-2008",961,48,"Napier","Dutch",1981,31473,2008,27
"13185","29-Jan-2008",958,44,"Napier","Dutch",1981,31473,2008,27
"13186","13-Nov-2007",954,37,"Napier","Dutch",1981,31473,2007,26
"13187","26-Jun-2007",944,21,"Napier","Dutch",1981,31473,2007,26
"20998","11-Mar-2025",1032,79,"Williams","Bradley",1986,31644,2025,39
"20999","11-Feb-2025",1033,79,"Williams","Bradley",1986,31644,2025,39
"21000","10-Dec-2024",1032,73,"Williams","Bradley",1986,31644,2024,38
"21001","12-Nov-2024",1031,71,"Williams","Bradley",1986,31644,2024,38
"21002","8-Oct-2024",1031,71,"Williams","Bradley",1986,31644,2024,38
"21003","10-Sep-2024",1029,64,"Williams","Bradley",1986,31644,2024,38
"21004","13-Aug-2024",1030,67,"Williams","Bradley",1986,31644,2024,38
"21005","9-Jul-2024",1033,71,"Williams","Bradley",1986,31644,2024,38
"21006","11-Jun-2024",1033,71,"Williams","Bradley",1986,31644,2024,38
"21007","14-May-2024",1029,75,"Williams","Bradley",1986,31644,2024,38
"21008","9-Apr-2024",1031,75,"Williams","Bradley",1986,31644,2024,38
"21009","12-Mar-2024",1032,75,"Williams","Bradley",1986,31644,2024,38
"21010","10-Oct-2023",1032,75,"Williams","Bradley",1986,31644,2023,37
"21011","12-Sep-2023",1033,76,"Williams","Bradley",1986,31644,2023,37
"21012","8-Aug-2023",1030,75,"Williams","Bradley",1986,31644,2023,37
"21013","11-Jul-2023",1030,73,"Williams","Bradley",1986,31644,2023,37
"21014","13-Jun-2023",1031,71,"Williams","Bradley",1986,31644,2023,37
"21015","9-May-2023",1031,74,"Williams","Bradley",1986,31644,2023,37
"21016","11-Apr-2023",1027,71,"Williams","Bradley",1986,31644,2023,37
"21017","14-Mar-2023",1028,74,"Williams","Bradley",1986,31644,2023,37
"21018","11-Oct-2022",1029,80,"Williams","Bradley",1986,31644,2022,36
"21019","13-Sep-2022",1027,82,"Williams","Bradley",1986,31644,2022,36
"21020","9-Aug-2022",1030,82,"Williams","Bradley",1986,31644,2022,36
"21021","12-Jul-2022",1029,86,"Williams","Bradley",1986,31644,2022,36
"21022","14-Jun-2022",1026,83,"Williams","Bradley",1986,31644,2022,36
"21023","10-May-2022",1027,78,"Williams","Bradley",1986,31644,2022,36
"21024","12-Apr-2022",1028,79,"Williams","Bradley",1986,31644,2022,36
"21025","8-Mar-2022",1031,75,"Williams","Bradley",1986,31644,2022,36
"21026","8-Feb-2022",1031,73,"Williams","Bradley",1986,31644,2022,36
"21027","14-Dec-2021",1030,78,"Williams","Bradley",1986,31644,2021,35
"21028","12-Oct-2021",1030,85,"Williams","Bradley",1986,31644,2021,35
"21029","14-Sep-2021",1027,74,"Williams","Bradley",1986,31644,2021,35
"21030","10-Aug-2021",1024,66,"Williams","Bradley",1986,31644,2021,35
"21031","13-Jul-2021",1024,55,"Williams","Bradley",1986,31644,2021,35
"21032","8-Jun-2021",1026,48,"Williams","Bradley",1986,31644,2021,35
"21033","11-May-2021",1024,46,"Williams","Bradley",1986,31644,2021,35
"21034","13-Apr-2021",1026,39,"Williams","Bradley",1986,31644,2021,35
"21035","9-Mar-2021",1021,36,"Williams","Bradley",1986,31644,2021,35
"21036","9-Feb-2021",1024,39,"Williams","Bradley",1986,31644,2021,35
"21037","8-Dec-2020",1029,39,"Williams","Bradley",1986,31644,2020,34
"21038","10-Nov-2020",1031,36,"Williams","Bradley",1986,31644,2020,34
"21039","13-Oct-2020",1027,34,"Williams","Bradley",1986,31644,2020,34
"21040","8-Sep-2020",1017,38,"Williams","Bradley",1986,31644,2020,34
"21041","11-Aug-2020",1024,34,"Williams","Bradley",1986,31644,2020,34
"21042","14-Apr-2020",1026,48,"Williams","Bradley",1986,31644,2020,34
"21043","10-Mar-2020",1026,49,"Williams","Bradley",1986,31644,2020,34
"21044","11-Feb-2020",1025,46,"Williams","Bradley",1986,31644,2020,34
"21045","14-Jan-2020",1022,45,"Williams","Bradley",1986,31644,2020,34
"21046","10-Dec-2019",1020,43,"Williams","Bradley",1986,31644,2019,33
"21047","12-Nov-2019",1019,40,"Williams","Bradley",1986,31644,2019,33
"21048","8-Oct-2019",1019,35,"Williams","Bradley",1986,31644,2019,33
"21049","10-Sep-2019",1022,34,"Williams","Bradley",1986,31644,2019,33
"21050","13-Aug-2019",1022,35,"Williams","Bradley",1986,31644,2019,33
"21051","9-Jul-2019",1022,42,"Williams","Bradley",1986,31644,2019,33
"21052","11-Jun-2019",1022,52,"Williams","Bradley",1986,31644,2019,33
"21053","14-May-2019",1022,58,"Williams","Bradley",1986,31644,2019,33
"21054","9-Apr-2019",1021,59,"Williams","Bradley",1986,31644,2019,33
"21055","19-Mar-2019",1021,59,"Williams","Bradley",1986,31644,2019,33
"21056","26-Feb-2019",1021,59,"Williams","Bradley",1986,31644,2019,33
"21057","9-Oct-2018",1021,91,"Williams","Bradley",1986,31644,2018,32
"21058","11-Sep-2018",1021,86,"Williams","Bradley",1986,31644,2018,32
"21059","21-Aug-2018",1020,86,"Williams","Bradley",1986,31644,2018,32
"21060","31-Jul-2018",1023,77,"Williams","Bradley",1986,31644,2018,32
"21061","26-Jun-2018",1026,69,"Williams","Bradley",1986,31644,2018,32
"21062","22-May-2018",1023,53,"Williams","Bradley",1986,31644,2018,32
"21063","17-Apr-2018",1026,41,"Williams","Bradley",1986,31644,2018,32
"21064","13-Mar-2018",1028,38,"Williams","Bradley",1986,31644,2018,32
"21065","27-Feb-2018",1027,34,"Williams","Bradley",1986,31644,2018,32
"21066","31-Jan-2018",1028,28,"Williams","Bradley",1986,31644,2018,32
"21067","12-Dec-2017",1019,24,"Williams","Bradley",1986,31644,2017,31
"21068","14-Nov-2017",1023,10,"Williams","Bradley",1986,31644,2017,31
"21069","25-Oct-2017",1028,10,"Williams","Bradley",1986,31644,2017,31
"21070","18-Oct-2016",1026,105,"Williams","Bradley",1986,31644,2016,30
"21071","20-Sep-2016",1024,101,"Williams","Bradley",1986,31644,2016,30
"21072","16-Aug-2016",1024,89,"Williams","Bradley",1986,31644,2016,30
"21073","19-Jul-2016",1024,71,"Williams","Bradley",1986,31644,2016,30
"21074","21-Jun-2016",1023,62,"Williams","Bradley",1986,31644,2016,30
"21075","17-May-2016",1023,58,"Williams","Bradley",1986,31644,2016,30
"21076","19-Apr-2016",1018,60,"Williams","Bradley",1986,31644,2016,30
"21077","22-Mar-2016",1018,62,"Williams","Bradley",1986,31644,2016,30
"21078","26-Jan-2016",1015,54,"Williams","Bradley",1986,31644,2016,30
"21079","8-Dec-2015",1013,59,"Williams","Bradley",1986,31644,2015,29
"21080","17-Nov-2015",1016,59,"Williams","Bradley",1986,31644,2015,29
"21081","20-Oct-2015",1020,54,"Williams","Bradley",1986,31644,2015,29
"21082","30-Sep-2015",1021,50,"Williams","Bradley",1986,31644,2015,29
"21083","23-Jun-2015",1018,83,"Williams","Bradley",1986,31644,2015,29
"21084","26-May-2015",1021,77,"Williams","Bradley",1986,31644,2015,29
"21085","28-Apr-2015",1021,85,"Williams","Bradley",1986,31644,2015,29
"21086","24-Mar-2015",1021,88,"Williams","Bradley",1986,31644,2015,29
"21087","27-Jan-2015",1019,86,"Williams","Bradley",1986,31644,2015,29
"21088","16-Dec-2014",1018,83,"Williams","Bradley",1986,31644,2014,28
"21089","28-Oct-2014",1024,80,"Williams","Bradley",1986,31644,2014,28
"21090","30-Sep-2014",1025,91,"Williams","Bradley",1986,31644,2014,28
"21091","9-Sep-2014",1024,87,"Williams","Bradley",1986,31644,2014,28
"21092","26-Aug-2014",1022,83,"Williams","Bradley",1986,31644,2014,28
"21093","15-Jul-2014",1021,100,"Williams","Bradley",1986,31644,2014,28
"21094","24-Jun-2014",1022,96,"Williams","Bradley",1986,31644,2014,28
"21095","27-May-2014",1023,96,"Williams","Bradley",1986,31644,2014,28
"21096","15-Apr-2014",1023,98,"Williams","Bradley",1986,31644,2014,28
"21097","18-Mar-2014",1026,102,"Williams","Bradley",1986,31644,2014,28
"21098","18-Feb-2014",1028,115,"Williams","Bradley",1986,31644,2014,28
"21099","17-Dec-2013",1027,118,"Williams","Bradley",1986,31644,2013,27
"21100","19-Nov-2013",1028,120,"Williams","Bradley",1986,31644,2013,27
"21101","22-Oct-2013",1027,114,"Williams","Bradley",1986,31644,2013,27
"21102","1-Oct-2013",1026,114,"Williams","Bradley",1986,31644,2013,27
"21103","13-Aug-2013",1027,120,"Williams","Bradley",1986,31644,2013,27
"21104","2-Jul-2013",1029,112,"Williams","Bradley",1986,31644,2013,27
"21105","11-Jun-2013",1028,113,"Williams","Bradley",1986,31644,2013,27
"21106","21-May-2013",1028,111,"Williams","Bradley",1986,31644,2013,27
"21107","23-Apr-2013",1032,107,"Williams","Bradley",1986,31644,2013,27
"21108","26-Mar-2013",1032,104,"Williams","Bradley",1986,31644,2013,27
"21109","29-Jan-2013",1032,101,"Williams","Bradley",1986,31644,2013,27
"21110","18-Dec-2012",1033,97,"Williams","Bradley",1986,31644,2012,26
"21111","13-Nov-2012",1034,95,"Williams","Bradley",1986,31644,2012,26
"21112","23-Oct-2012",1034,84,"Williams","Bradley",1986,31644,2012,26
"21113","18-Sep-2012",1032,92,"Williams","Bradley",1986,31644,2012,26
"21114","14-Aug-2012",1028,89,"Williams","Bradley",1986,31644,2012,26
"21115","3-Jul-2012",1025,98,"Williams","Bradley",1986,31644,2012,26
"21116","15-May-2012",1025,103,"Williams","Bradley",1986,31644,2012,26
"21117","23-Mar-2012",1019,99,"Williams","Bradley",1986,31644,2012,26
"21118","24-Jan-2012",1017,100,"Williams","Bradley",1986,31644,2012,26
"21119","20-Dec-2011",1018,107,"Williams","Bradley",1986,31644,2011,25
"21120","22-Nov-2011",1018,107,"Williams","Bradley",1986,31644,2011,25
"21121","25-Oct-2011",1020,115,"Williams","Bradley",1986,31644,2011,25
"21122","13-Sep-2011",1020,118,"Williams","Bradley",1986,31644,2011,25
"21123","30-Aug-2011",1020,120,"Williams","Bradley",1986,31644,2011,25
"21124","12-Jul-2011",1019,122,"Williams","Bradley",1986,31644,2011,25
"21125","21-Jun-2011",1016,118,"Williams","Bradley",1986,31644,2011,25
"21126","17-May-2011",1018,112,"Williams","Bradley",1986,31644,2011,25
"21127","29-Mar-2011",1020,109,"Williams","Bradley",1986,31644,2011,25
"21128","25-Jan-2011",1020,108,"Williams","Bradley",1986,31644,2011,25
"21129","14-Dec-2010",1021,100,"Williams","Bradley",1986,31644,2010,24
"21130","26-Oct-2010",1017,103,"Williams","Bradley",1986,31644,2010,24
"21131","31-Aug-2010",1012,98,"Williams","Bradley",1986,31644,2010,24
"21132","20-Jul-2010",1014,91,"Williams","Bradley",1986,31644,2010,24
"21133","22-Jun-2010",1015,92,"Williams","Bradley",1986,31644,2010,24
"21134","4-May-2010",1012,94,"Williams","Bradley",1986,31644,2010,24
"21135","23-Mar-2010",1011,94,"Williams","Bradley",1986,31644,2010,24
"21136","26-Jan-2010",1009,101,"Williams","Bradley",1986,31644,2010,24
"21137","15-Dec-2009",1007,98,"Williams","Bradley",1986,31644,2009,23
"21138","20-Oct-2009",1005,91,"Williams","Bradley",1986,31644,2009,23
"21139","1-Sep-2009",1006,79,"Williams","Bradley",1986,31644,2009,23
"21140","21-Jul-2009",1002,70,"Williams","Bradley",1986,31644,2009,23
"21141","19-May-2009",999,62,"Williams","Bradley",1986,31644,2009,23
"21142","17-Mar-2009",993,45,"Williams","Bradley",1986,31644,2009,23
"21143","27-Jan-2009",995,39,"Williams","Bradley",1986,31644,2009,23
"21144","25-Nov-2008",991,36,"Williams","Bradley",1986,31644,2008,22
"21145","9-Sep-2008",983,22,"Williams","Bradley",1986,31644,2008,22
"21146","24-Jun-2008",972,13,"Williams","Bradley",1986,31644,2008,22
"21147","29-Apr-2008",962,10,"Williams","Bradley",1986,31644,2008,22
